PIN,pc1,pc2,pc3,pc4,pc5,pc6,pc7,lat,long_,Prairie_X,sale_amoun,sale_year
06-34-406-035,0.414145943,0.893687105,1.838084839,-0.841462571,0.427559743,-0.328928877,-0.556162063,42.332153,-88.051413,0,235305,2008
06-34-406-036,0.021230109,1.293263975,1.777908343,-0.708334808,0.441198939,-0.595820022,-0.612801792,42.332131,-88.051341,0,208495,2008
06-35-100-005,-1.505799499,-5.084010042,-4.12836336,-2.549235769,1.315439211,3.385606173,3.300588097,42.341917,-88.041139,0,268500,2008
06-35-100-007,-2.729424836,-3.022530227,-3.661551672,-2.012154646,1.221393809,1.919704116,1.830541169,42.341914,-88.040651,0,424000,2006
06-35-100-023,-0.887045928,-2.21728042,-1.573356952,-2.533220731,1.020603915,3.167657504,2.091576143,42.34006,-88.043038,0,278000,2010
06-35-100-028,-2.698135778,-2.246451496,-2.771153708,-1.945610523,1.118726264,0.880386646,-0.604358282,42.339284,-88.042702,0,232500,2009
06-35-100-045,-3.665110872,-1.484252911,-3.858027085,-1.761024632,2.271374837,1.599660091,-2.013562888,42.337963,-88.038347,0,165000,2010
06-35-100-060,-3.333196938,-1.406001468,-3.88674289,-1.74908438,2.52593672,1.057187856,1.65162748,42.335948,-88.035705,0,262500,2006
06-35-102-004,-1.784326973,-1.461228746,-1.368280672,-1.84026537,0.983694777,0.481080255,0.085525615,42.340896,-88.041054,0,253000,2008
06-35-102-007,-4.596566913,-1.845755699,-4.394877044,-1.980994164,1.194818841,1.998626622,-4.935260998,42.34211,-88.039766,0,308000,2008
06-35-102-013,-2.186402983,-2.343192767,-2.608687375,-1.772026294,1.10905877,-0.802101216,0.663470021,42.341253,-88.040008,0,143000,2009
06-35-103-012,-4.517503175,-0.37348534,-3.423430695,-1.685011315,1.587274639,1.154929932,-2.209303711,42.339763,-88.039115,0,225000,2006
06-35-103-019,-2.10016751,-0.06866572,-0.97203378,-1.470224329,1.075823449,-1.559432075,0.431351704,42.34182,-88.037968,0,159900,2010
06-35-104-010,-2.126902312,-1.85104252,-3.222775176,-1.964296803,1.471757676,-0.884200677,0.658759312,42.340134,-88.03719,0,314000,2009
06-35-104-021,-2.268494831,-0.35454539,-1.581521219,-1.487315745,1.563431217,-0.075330591,-0.615207214,42.341747,-88.037044,0,213000,2008
06-35-105-004,-1.682696302,-3.066335015,-3.622273715,-2.554403925,0.423041218,0.951901245,0.6089344,42.341079,-88.042602,0,367500,2008
06-35-105-007,-3.714426606,-1.426320361,-2.969865168,-1.846030503,0.975925742,1.763581116,1.211423073,42.340491,-88.043356,0,242500,2008
06-35-105-009,-3.746371177,-1.295890083,-2.923391254,-1.796006017,1.158157113,1.565436095,-1.641137564,42.340625,-88.042858,0,322000,2006
06-35-107-003,-3.546041307,0.216899527,-1.797510431,-1.365374194,1.471490661,0.79846895,0.255454702,42.339803,-88.041825,0,219000,2007
06-35-107-010,-3.626286821,0.371989569,-1.694908162,-1.538328735,1.468608749,0.998163146,-2.763826615,42.338792,-88.041829,0,191000,2006
06-35-107-013,-1.840769723,-0.624002942,-0.790546736,-1.739152501,1.157425263,1.092318984,0.019236766,42.340143,-88.041258,0,35000,2009
06-35-107-035,-2.175005349,-1.351539506,-2.333539373,-2.146490043,1.070100051,0.787919392,-2.92037302,42.33883,-88.041254,0,349900,2007
06-35-108-011,1.31678736,-2.172606258,0.806876372,-2.339101419,1.366078111,1.006258027,2.698643922,42.338921,-88.040475,0,367500,2007
06-35-108-015,-4.669844784,-0.769010886,-3.864482862,-1.717797474,1.926505835,1.571477292,-3.035819973,42.338372,-88.040476,0,150000,2010
06-35-108-022,-2.087992372,-1.404134149,-1.879049673,-1.825281019,1.350889273,0.79762831,0.318587628,42.339329,-88.039907,0,225000,2006
06-35-109-001,-2.167721062,-0.699810448,-2.19157743,-1.786784074,1.316136175,-0.136229434,1.022972822,42.339461,-88.039116,0,265000,2007
06-35-109-007,-3.579810855,-0.252170209,-2.716462976,-1.393377484,2.099279758,0.75304779,1.502255636,42.338638,-88.039119,0,248200,2006
06-35-109-011,-3.367835763,-1.124999869,-3.17083674,-1.692481362,1.772329508,-0.172539652,2.20349538,42.338226,-88.03912,0,240000,2006
06-35-110-007,-3.125375786,-0.165523925,-2.548747716,-1.361246347,2.487632381,0.747532694,1.551503028,42.337887,-88.037292,0,90000,2006
06-35-110-008,-1.810775456,-0.664159877,-1.508943086,-1.514570361,1.921878682,-0.810665146,-0.051407741,42.337722,-88.037292,0,240000,2007
06-35-110-012,-2.509893854,0.264496645,-1.551273778,-1.36964828,2.039654073,-1.022434598,1.803196549,42.33838,-88.036643,0,208000,2007
06-35-110-015,-0.203462662,-0.737167688,-0.665433056,-1.914453745,1.532798443,-1.598586643,-0.207826541,42.337886,-88.036644,0,210000,2007
06-35-111-006,-1.226102118,0.149886894,-0.469249296,-1.489710667,2.050468013,-0.228642481,-0.588945584,42.338065,-88.035775,0,206500,2009
06-35-111-008,-2.034124597,0.624298254,-1.603630617,-1.594563209,2.094680086,0.027727214,1.358473047,42.337736,-88.035776,0,174500,2008
06-35-112-006,-3.124357981,-0.023549578,-2.331224951,-1.564762388,1.305680238,0.591988018,0.572015119,42.336558,-88.043273,0,70000,2010
06-35-112-022,-2.221950958,-0.108551647,-0.871637368,-1.517969605,1.502528029,0.29685719,0.075745566,42.336831,-88.042635,0,205000,2007
06-35-112-027,-3.169583538,-0.02716242,-2.466410037,-1.474087841,1.194542545,-0.491985289,1.228392434,42.336008,-88.042638,0,165000,2010
06-35-112-029,-3.486319531,-0.784199217,-2.79304129,-1.299617281,1.587531999,0.782861584,-1.175109608,42.33563,-88.042639,0,175000,2009
06-35-113-006,-1.574127585,-0.033634539,-0.883570045,-1.705153768,1.10907528,-0.002010704,-0.594070601,42.336418,-88.041819,0,197000,2008
06-35-116-001,-1.900381122,-2.779500441,-3.477669588,-2.242824453,2.313929277,3.0595592,1.845175382,42.336785,-88.036612,0,153000,2010
06-35-116-003,0.899119654,-1.028737842,0.058028211,-1.930838696,1.611295536,-2.525801148,-0.039650268,42.336657,-88.036286,0,270000,2008
06-35-116-011,1.184314994,-1.034259666,0.491419642,-2.148548759,1.5908379,0.313918746,-0.453109906,42.336054,-88.037207,0,265000,2009
06-35-116-019,1.661459174,-1.621949716,0.19225843,-2.25566265,1.922745778,0.711383275,-0.351445411,42.335512,-88.035666,0,255000,2010
06-35-116-024,0.489090921,-0.196965925,0.494445542,-1.828132129,1.543083052,-0.283943802,-0.647927365,42.335294,-88.037366,0,225000,2009
06-35-116-026,1.211571028,-1.536486746,0.06954899,-1.967067027,1.427408354,-2.641916013,-0.438691361,42.335266,-88.036805,0,279500,2007
06-35-116-028,0.961861508,-0.592814562,0.434223962,-1.989245629,1.803012691,-0.160669573,-0.665329216,42.335246,-88.036224,0,315000,2007
06-35-200-006,-0.523946676,-4.244207823,-7.245249246,0.231155496,2.212418303,2.110871132,-2.628131781,42.342133,-88.031073,0,5900000,2006
06-35-203-006,1.201999801,-0.444255778,0.403495253,-1.873358248,2.084297548,-1.18840873,-0.844446884,42.335673,-88.033018,0,259500,2010
06-35-304-020,0.660025633,-0.755315276,0.716788716,-1.692282921,1.649930174,-1.889245007,1.228229891,42.332709,-88.034369,0,267500,2006
06-35-304-023,-0.730486833,0.842699573,0.155458397,-1.404000146,1.294131266,-1.885413066,-0.43995017,42.332213,-88.034408,0,140000,2008
06-35-304-026,0.312180349,-0.949470716,-0.152229935,-1.709829567,1.126406992,-1.212655947,-1.017311806,42.331642,-88.034441,0,161000,2008
06-35-304-030,-1.698768468,1.469607207,0.287572737,-0.988606018,1.738516067,-0.989756916,-0.508810478,42.332183,-88.034954,0,177500,2006
06-35-305-009,0.792088086,-0.346916525,0.927983307,-1.80325863,1.031362126,0.021073235,-0.633169499,42.330587,-88.034305,0,148501,2010
06-35-305-010,1.079633761,-1.471573863,0.319814015,-1.9337229,0.740239609,-2.032142232,0.454456481,42.33053,-88.034071,0,219000,2008
06-35-305-011,0.836593307,-0.5795843,0.73432201,-1.837678535,1.20281542,-0.129409752,-0.675715447,42.33478,-88.03951,0,315000,2007
06-35-305-013,1.30607519,-1.197044368,0.678620409,-1.998062062,1.1630284,0.460326883,-0.488460893,42.334289,-88.039524,0,317000,2006
06-35-305-015,1.254580282,-1.416536093,0.429638172,-1.806181917,1.089765924,-0.94168774,-1.016177834,42.333795,-88.039651,0,225000,2008
06-35-305-026,0.949520064,-0.580220701,0.430262278,-1.812882254,1.572148867,0.589049729,-0.285113267,42.332745,-88.037285,0,267000,2009
06-35-305-029,1.668635161,-1.47981169,0.441971142,-2.00928315,1.623017688,-0.420977022,-0.590919866,42.332816,-88.036411,0,315000,2006
06-35-305-034,1.296155485,-1.008566344,0.593978707,-1.904354935,1.326314511,0.582654482,-0.463641332,42.331755,-88.036594,0,265000,2010
06-35-305-035,2.897438374,-2.617756363,0.905961322,-2.342006194,1.189034135,0.433291306,0.031660998,42.331596,-88.036379,0,273000,2008
06-35-305-040,1.785656481,-1.469229267,0.657036986,-1.995572964,1.401963509,-0.915340218,-1.241796652,42.332398,-88.035723,0,265000,2009
06-35-307-009,1.635929915,-1.237797349,0.50557096,-2.192889606,1.923184721,0.405210825,-0.381137648,42.334944,-88.035922,0,270000,2009
06-35-308-004,1.592492726,-2.023642646,0.202260944,-1.959537877,0.992495578,-2.363345969,0.176388566,42.333882,-88.0389,0,325000,2009
06-35-308-007,1.468938129,-1.440306642,0.463413488,-1.904440264,1.254371915,-0.123132697,-0.674775827,42.333274,-88.038855,0,263625,2008
06-35-308-010,1.296645615,-1.234653511,0.476577129,-2.038145541,1.363541892,0.593193836,-0.339111439,42.334045,-88.038439,0,297500,2008
06-35-309-001,1.530460037,-1.802672673,0.808581997,-1.951332464,1.814465888,0.083706237,-0.31445281,42.334521,-88.03774,0,318000,2006
06-35-309-005,2.164865704,-1.378850858,0.986226609,-2.088000244,1.709890257,-0.76643217,-1.000630221,42.334444,-88.036572,0,267800,2009
06-35-309-008,0.949355832,-0.765893953,0.150487198,-1.766616295,1.653070964,-2.463654838,0.5744981,42.33438,-88.035618,0,230000,2010
06-35-309-014,1.422806841,-1.034258178,0.525765609,-2.095716878,1.744398414,0.750304182,-0.307191808,42.3341,-88.036647,0,169901,2010
06-35-309-015,1.546008212,-1.154099825,0.522063729,-2.083455078,1.775528316,0.328652172,-0.577261511,42.334146,-88.03638,0,333000,2006
06-35-309-016,1.927102915,-1.643626515,0.464855185,-2.309855317,1.846501427,1.172256253,-0.16437182,42.334239,-88.036062,0,295000,2008
06-35-309-017,1.821535663,-1.542537111,0.397870822,-2.076816633,1.659831636,-1.243022809,-0.171907984,42.334108,-88.035779,0,285000,2009
06-35-309-022,1.493247984,-0.731977887,0.279705442,-2.144664765,1.327995347,-0.227956702,-0.578357764,42.333594,-88.03703,0,325000,2006
06-35-309-028,1.506158355,-1.19032511,0.543344026,-2.033408827,1.539836126,0.803576403,-0.327505149,42.333253,-88.03755,0,267500,2010
06-35-309-033,1.697583872,-1.096342417,0.655596331,-1.97421803,1.738566447,0.152805991,-0.844390354,42.333304,-88.036198,0,327500,2007
06-35-401-003,1.34692889,-0.336134376,0.67904872,-1.962726497,2.095929063,-0.111140024,-0.583332629,42.334582,-88.03324,0,199000,2010
06-35-401-004,1.078811492,-0.25944536,0.543507841,-1.797920641,2.000806808,-1.350312649,-0.838084425,42.3344,-88.033246,0,280000,2007
06-35-401-010,0.752331063,0.410315984,0.935568365,-1.810197732,1.885989825,-0.080903631,-0.542951041,42.333667,-88.033132,0,261000,2008
06-35-401-020,1.024822264,0.046342674,0.687642636,-1.903173595,2.082549737,-0.547335149,-0.649194205,42.334293,-88.03119,0,235000,2008
06-35-402-006,-0.014458985,-0.456280958,0.41122158,-1.514181512,1.567577209,-0.269634255,-0.352728159,42.332147,-88.033815,0,214900,2008
06-35-402-017,0.510220695,-0.663866109,0.253203452,-1.892123834,1.099867629,-1.084086356,-0.134382006,42.331546,-88.032653,0,181000,2009
06-35-402-028,1.924065688,-2.093969492,0.369053738,-2.181682707,1.143200133,-2.399512239,0.535197937,42.332336,-88.032131,0,300000,2007
06-35-404-006,1.215990024,-1.429715876,0.031375384,-2.432413405,1.746441531,-0.455151067,-3.661425125,42.333034,-88.03076,0,305000,2006
06-36-102-022,2.790106209,-0.785951318,-0.593538573,-2.145492907,0.521345976,1.827758765,0.504263688,42.340032,-88.018361,0,310000,2006
06-36-102-024,2.315121701,-0.091960109,-0.543542965,-1.931903141,0.611112941,1.462750295,0.430693309,42.339778,-88.017901,0,215000,2009
06-36-102-035,1.916096036,0.185529184,-0.507621504,-1.690292089,0.331739138,0.715959339,0.019876994,42.340427,-88.015431,0,262000,2010
06-36-105-031,2.076837696,1.079216768,-0.066170544,-1.301674503,0.682514545,-0.936514194,0.257481216,42.337453,-88.015392,0,161100,2009
06-36-105-054,1.246006805,1.833407203,-0.16809863,-1.129495493,0.622310943,-0.509701949,0.397911487,42.337195,-88.014766,0,223000,2006
06-36-105-056,1.604416991,0.985250367,-0.452315882,-1.17493926,0.43074953,-1.525545043,0.158295164,42.33703,-88.014763,0,228900,2006
06-36-105-058,1.25885861,1.444800244,-0.399063597,-1.074386328,0.574832671,-1.435708605,-0.406346925,42.336808,-88.015414,0,224500,2007
06-36-105-059,1.631554748,0.909261062,-0.479604747,-1.177734646,0.385226534,-1.744568865,0.120792586,42.3368,-88.015299,0,159900,2009
06-36-105-062,1.538100419,0.950366659,-0.50272872,-1.141666523,0.464596436,-1.413831675,-0.455685608,42.336817,-88.014999,0,228000,2006
06-36-105-073,2.103615079,1.070424314,-0.126843042,-1.456691386,0.786099492,-0.795519658,0.604242992,42.337823,-88.018332,0,228000,2006
06-36-105-074,1.343597915,1.990456721,-0.125976389,-1.25790632,0.862038391,-0.461801872,0.406811314,42.337751,-88.018214,0,223000,2006
06-36-105-077,1.339465095,1.977559796,-0.083795601,-1.325079506,0.928270007,-0.33727844,0.390474037,42.338471,-88.0176,0,227000,2006
06-36-105-079,1.676753552,1.288789699,-0.300267427,-1.376188619,0.806447296,-0.929726253,0.226429898,42.33847,-88.017373,0,133875,2008
06-36-105-080,1.305298946,2.012589854,-0.079995704,-1.294745167,0.917036992,-0.430344789,0.339893537,42.33847,-88.017249,0,219000,2007
06-36-105-086,1.646542313,1.298817858,-0.333479556,-1.317395718,0.769732792,-0.766524841,0.282608529,42.338168,-88.016651,0,224000,2006
06-36-105-091,1.689820872,1.193648707,-0.392531915,-1.282967605,0.716848511,-1.231726798,0.191627999,42.337797,-88.017114,0,187750,2010
06-36-105-094,0.985849242,1.894660458,-0.521381852,-1.083698615,0.775922249,-1.332462515,-0.04755458,42.337715,-88.017453,0,227000,2006
06-36-105-097,1.363467701,1.862677766,-0.203337212,-1.222990653,0.838023281,-0.644227629,0.338890151,42.337651,-88.017807,0,230000,2006
06-36-105-106,2.172442392,0.655885645,-0.343450533,-1.223422358,0.632756817,-0.842945773,-0.596867068,42.335706,-88.019466,0,305000,2007
06-36-105-112,2.51107117,0.411746313,-0.521248329,-1.291318204,0.834108953,0.451107603,-0.20802382,42.335287,-88.022201,0,234000,2009
06-36-105-118,2.016165101,1.220157596,-0.153926612,-1.235809353,0.737565019,0.591763206,-0.157312273,42.33531,-88.020715,0,217000,2009
06-36-105-120,2.309365637,0.000799228,-0.194422397,-1.25033339,0.902709721,0.834953558,0.522965455,42.335314,-88.020233,0,302000,2006
06-36-105-124,0.992950125,2.400572682,-0.560784529,-0.776213898,1.056644189,-0.750119205,-0.664547363,42.335824,-88.022955,0,188595,2009
06-36-105-126,1.705164408,1.787553026,-0.350080465,-1.016474633,1.071290795,-0.457772018,-0.279802076,42.335813,-88.022955,0,203000,2007
06-36-105-130,1.685571413,1.793069676,-0.309114129,-0.992354979,0.973277034,-0.369222177,-0.27054012,42.335378,-88.023032,0,212000,2007
06-36-109-022,1.951850309,0.257114201,-0.448877377,-1.746353325,0.376070886,0.712400828,0.056519091,42.340303,-88.016503,0,250000,2009
06-36-109-024,1.804415868,-0.197417824,-0.87363285,-1.640826203,0.02347893,-1.357696818,0.547126811,42.340581,-88.016127,0,259000,2009
06-36-111-008,2.232012983,0.695615191,-0.459502299,-1.470123354,0.978886491,0.396801626,-0.100106021,42.337398,-88.020355,0,332500,2006
06-36-111-011,3.440794919,-0.918872486,-0.555204002,-1.703783533,0.815376808,-0.510127395,-0.60030903,42.336903,-88.020113,0,372000,2009
06-36-111-016,3.101273944,-0.397042286,-0.567209027,-1.669048047,0.933774033,0.854287698,0.207880299,42.33654,-88.020952,0,275000,2009
06-36-111-018,2.738009837,0.26368679,-0.435038409,-1.506737272,1.002711812,0.7020232,-0.015048639,42.336541,-88.021433,0,321000,2007
06-36-111-026,1.845282678,1.510805334,-0.344123186,-1.185561235,1.062778055,-0.276242918,-0.167663485,42.3365,-88.02226,0,232000,2007
06-36-111-035,1.727293516,1.763762472,-0.409628598,-0.98944055,1.161865213,-0.62907613,-0.351488221,42.335979,-88.023793,0,202000,2009
06-36-111-037,1.873309195,1.70386913,-0.325193807,-1.077793765,1.187768592,0.041878905,-0.153410195,42.335968,-88.023793,0,222200,2007
06-36-111-041,1.519803678,1.766234092,-0.607679263,-0.884521397,0.986015359,-0.972036832,-0.075574311,42.335524,-88.02387,0,205000,2008
06-36-301-002,2.802556337,-1.404390222,-0.547660788,-1.077411141,0.501568249,1.700419037,0.03860323,42.331152,-88.020596,1,442500,2008
06-36-301-004,3.136737127,-4.275368535,-2.815071516,-2.324493645,0.04447469,1.417613605,-9.864813675,42.330459,-88.020494,1,510000,2006
06-36-301-005,3.471835828,-0.69971932,0.105921337,-1.454728458,0.3403227,1.986645098,0.460327128,42.330154,-88.020568,1,380000,2010
06-36-301-006,3.659969633,-1.358198419,-0.279154391,-1.599180477,0.319575997,3.194756984,0.907223651,42.329847,-88.020583,1,502000,2007
06-36-301-007,5.58863,-3.664419741,-0.239109261,-2.086676991,-0.106231736,0.621516529,2.51020615,42.329548,-88.020503,1,560000,2008
06-36-301-010,3.981254475,-1.55681047,-0.100798585,-1.463353707,0.300058667,1.726729479,-0.251612965,42.328641,-88.020235,1,502007,2009
06-36-301-013,4.219403272,-1.945858323,-0.051799731,-1.806037719,0.008935574,2.64247875,0.203196366,42.331241,-88.019996,1,389000,2010
06-36-301-017,1.782926711,-0.372901434,-0.253477225,-0.852588765,-0.147860633,0.04254652,-0.24265633,42.331251,-88.018366,1,404900,2006
06-36-301-019,3.884564452,-2.713524604,-0.553137943,-1.742685831,-1.084104134,-0.859363803,1.388786519,42.331252,-88.017552,1,591996,2006
06-36-301-024,4.462713946,-2.865371901,0.263155586,-2.10025386,-0.982572961,3.127066301,0.904086763,42.331184,-88.015513,1,500000,2009
06-36-302-017,2.764041949,-0.957627367,0.158490826,-1.468569093,-1.106361903,0.900918376,0.508971779,42.330012,-88.015382,1,505000,2006
06-36-305-003,3.542285999,-1.113332379,0.071840939,-1.561986025,-0.098411082,1.54128306,1.908332,42.328397,-88.018927,1,442339,2008
06-36-305-004,1.908537908,0.997940543,0.228586305,-0.991411361,0.096419598,1.746312264,0.477871786,42.328397,-88.01865,1,315000,2008
06-36-305-010,3.661586199,-1.870730261,-0.053904935,-1.549800629,-0.62018555,-0.320504593,1.197397439,42.328397,-88.016986,1,525000,2007
06-36-305-011,2.810927232,-0.578087803,0.153846797,-1.369403944,-0.394331383,2.376279637,0.722594234,42.328397,-88.016708,1,380340,2010
06-36-305-013,1.737820896,0.78811364,0.322428923,-1.043837122,-0.453130883,1.490784483,0.301646797,42.328398,-88.016135,1,346000,2009
06-36-305-014,3.716770996,-1.628277649,0.386047664,-1.672106072,-0.566000775,1.699466436,0.590921526,42.328398,-88.015858,1,515000,2006
06-36-305-017,3.467944301,-1.544756179,0.306301556,-1.740992957,-0.730703056,3.533171503,1.173839223,42.328398,-88.015002,1,466000,2010
06-36-401-012,2.621770556,-0.835478809,-0.160204896,-1.513097172,-0.515252773,0.397542679,-0.104434958,42.333986,-88.012971,1,415000,2006
06-36-401-015,3.066504402,-1.281724234,0.00618166,-1.614343429,-0.581379882,-0.038077416,-0.016569512,42.334007,-88.012053,1,382000,2009
06-36-401-018,3.86369842,-1.781761151,0.265276292,-1.888971923,-0.403311668,0.885900849,0.498192108,42.334619,-88.011656,1,443750,2007
